Type de vol,Mois,Annee,Nature,Aéroport d'origine,Aéroport de destination,compagnie,Nombre de vols prévus,Nombre de vols effectués,Taux de réalisation,Nombre de vols irréguliers,Nombre de vols annulés,Taux d'irrégularité,Retard moyen,Code compagnie,Code aéroport origine,Code aéroport destination,Rang
Avion,8,2019,International,LONDRES-HEATHROW,MARSEILLE,BRITISH AIRWAYS,124,124,100.0,100.0,0,0.0,22.6,BAW,EGLL,LFML,11
Avion,9,2019,International,LONDRES-HEATHROW,MARSEILLE,BRITISH AIRWAYS,116,104,100.0,100.0,12,10.3,15.4,BAW,EGLL,LFML,11
Avion,10,2018,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,197,196,100.0,100.0,1,0.51,26.02,BAW,EGLL,LFMN,14
Avion,11,2018,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,138,136,100.0,100.0,2,1.5,25.7,BAW,EGLL,LFMN,11
Avion,12,2018,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,126,126,100.0,100.0,0,0.0,28.6,BAW,EGLL,LFMN,12
Avion,1,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,117,115,100.0,100.0,2,1.7000000000000002,11.3,BAW,EGLL,LFMN,6
Avion,2,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,121,118,100.0,100.0,3,2.5,15.3,BAW,EGLL,LFMN,10
Avion,3,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,150,150,100.0,100.0,0,0.0,28.7,BAW,EGLL,LFMN,13
Avion,4,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,219,218,100.0,100.0,1,0.5,12.8,BAW,EGLL,LFMN,6
Avion,5,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,230,226,100.0,100.0,4,1.7000000000000002,14.2,BAW,EGLL,LFMN,7
Avion,6,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,206,206,100.0,100.0,0,0.0,32.5,BAW,EGLL,LFMN,15
Avion,7,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,219,212,100.0,100.0,7,3.2,32.6,BAW,EGLL,LFMN,15
Avion,8,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,230,226,100.0,100.0,4,1.7000000000000002,32.7,BAW,EGLL,LFMN,16
Avion,9,2019,International,LONDRES-HEATHROW,NICE,BRITISH AIRWAYS,204,202,100.0,100.0,2,1.0,17.8,BAW,EGLL,LFMN,12
Avion,10,2018,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,197,196,46.56,35.0,1,0.51,14.29,AFR,EGLL,LFPG,7
Avion,10,2018,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,225,225,53.44,65.0,0,0.0,23.11,BAW,EGLL,LFPG,11
Avion,11,2018,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,202,202,51.7,38.6,0,0.0,13.4,AFR,EGLL,LFPG,6
Avion,11,2018,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,190,189,48.3,61.4,1,0.5,22.8,BAW,EGLL,LFPG,11
Avion,12,2018,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,212,212,52.6,32.6,0,0.0,13.2,AFR,EGLL,LFPG,6
Avion,12,2018,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,191,191,47.4,67.4,0,0.0,30.4,BAW,EGLL,LFPG,13
Avion,1,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,199,198,52.8,28.1,1,0.5,4.6,AFR,EGLL,LFPG,2
Avion,1,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,177,177,47.2,71.9,0,0.0,13.0,BAW,EGLL,LFPG,7
Avion,2,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,175,174,49.6,40.4,1,0.6000000000000001,10.9,AFR,EGLL,LFPG,5
Avion,2,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,177,177,50.4,59.6,0,0.0,15.8,BAW,EGLL,LFPG,8
Avion,3,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,204,202,49.8,37.7,2,1.0,15.8,AFR,EGLL,LFPG,6
Avion,3,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,204,204,50.3,62.4,0,0.0,26.0,BAW,EGLL,LFPG,13
Avion,4,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,177,177,43.5,33.3,0,0.0,9.6,AFR,EGLL,LFPG,5
Avion,4,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,230,230,56.5,66.7,0,0.0,14.8,BAW,EGLL,LFPG,6
Avion,5,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,167,167,42.9,24.4,0,0.0,6.6,AFR,EGLL,LFPG,4
Avion,5,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,224,222,57.1,75.6,2,0.9,15.3,BAW,EGLL,LFPG,7
Avion,6,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,179,176,45.6,33.6,3,1.7000000000000002,20.5,AFR,EGLL,LFPG,9
Avion,6,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,210,210,54.4,66.4,0,0.0,33.8,BAW,EGLL,LFPG,16
Avion,7,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,186,185,46.0,25.6,1,0.5,10.8,AFR,EGLL,LFPG,6
Avion,7,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,222,217,54.0,74.4,5,2.3,26.7,BAW,EGLL,LFPG,13
Avion,8,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,172,172,44.7,21.3,0,0.0,9.9,AFR,EGLL,LFPG,6
Avion,8,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,216,213,55.3,78.8,3,1.4,29.6,BAW,EGLL,LFPG,15
Avion,9,2019,International,LONDRES-HEATHROW,PARIS-CDG,AIR FRANCE,180,180,49.1,22.5,0,0.0,6.1,AFR,EGLL,LFPG,3
Avion,9,2019,International,LONDRES-HEATHROW,PARIS-CDG,BRITISH AIRWAYS,213,187,51.0,77.6,26,12.2,20.3,BAW,EGLL,LFPG,9
Avion,10,2018,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,92,91,100.0,100.0,1,1.09,17.58,BAW,EGLL,LFBO,10
Avion,11,2018,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,81,81,100.0,100.0,0,0.0,23.5,BAW,EGLL,LFBO,11
Avion,12,2018,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,87,86,100.0,100.0,1,1.2,18.6,BAW,EGLL,LFBO,10
Avion,1,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,93,93,100.0,100.0,0,0.0,10.8,BAW,EGLL,LFBO,5
Avion,2,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,84,82,100.0,100.0,2,2.4,9.8,BAW,EGLL,LFBO,6
Avion,3,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,93,93,100.0,100.0,0,0.0,20.4,BAW,EGLL,LFBO,10
Avion,4,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,90,90,100.0,100.0,0,0.0,3.3,BAW,EGLL,LFBO,3
Avion,5,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,93,91,100.0,100.0,2,2.2,14.3,BAW,EGLL,LFBO,9
Avion,6,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,90,90,100.0,100.0,0,0.0,24.4,BAW,EGLL,LFBO,16
Avion,7,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,98,97,100.0,100.0,1,1.0,24.7,BAW,EGLL,LFBO,12
Avion,8,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,124,122,100.0,100.0,2,1.6,19.7,BAW,EGLL,LFBO,10
Avion,9,2019,International,LONDRES-HEATHROW,TOULOUSE,BRITISH AIRWAYS,120,108,100.0,100.0,12,10.0,13.0,BAW,EGLL,LFBO,8
Avion,10,2018,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,94,94,100.0,100.0,0,0.0,23.4,EZY,EGGW,LFPG,12
Avion,11,2018,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,78,78,100.0,100.0,0,0.0,15.4,EZY,EGGW,LFPG,5
Avion,12,2018,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,85,85,100.0,100.0,0,0.0,21.2,EZY,EGGW,LFPG,14
Avion,1,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,78,78,100.0,100.0,0,0.0,12.8,EZY,EGGW,LFPG,5
Avion,2,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,86,86,100.0,100.0,0,0.0,15.1,EZY,EGGW,LFPG,9
Avion,3,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,88,88,100.0,100.0,0,0.0,25.0,EZY,EGGW,LFPG,15
Avion,4,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,90,90,100.0,100.0,0,0.0,21.1,EZY,EGGW,LFPG,12
Avion,5,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET R-U,95,93,100.0,100.0,2,2.1,20.4,EZY,EGGW,LFPG,8
Avion,6,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET,86,85,100.0,100.0,1,1.2,25.9,EZY,EGGW,LFPG,13
Avion,7,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET,71,71,100.0,100.0,0,0.0,19.7,EZY,EGGW,LFPG,10
Avion,8,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET,71,71,100.0,100.0,0,0.0,22.5,EZY,EGGW,LFPG,10
Avion,9,2019,International,LONDRES-LUTON,PARIS-CDG,EASYJET,89,89,100.0,100.0,0,0.0,20.2,EZY,EGGW,LFPG,10
Avion,10,2018,Intérieur,LORIENT,PARIS-ORLY,AIR FRANCE,70,70,100.0,100.0,0,0.0,22.86,AFR,LFRH,LFPO,10
Avion,10,2018,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,65,65,52.0,8.33,0,0.0,3.08,AFR,KLAX,LFPG,2
Avion,10,2018,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,20,20,16.0,4.17,0,0.0,5.0,THT,KLAX,LFPG,3
Avion,10,2018,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,13,13,10.4,12.5,0,0.0,23.08,DAL,KLAX,LFPG,19
Avion,10,2018,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,27,27,21.6,75.0,0,0.0,66.67,NAX,KLAX,LFPG,52
Avion,11,2018,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,54,54,49.1,31.6,0,0.0,22.2,AFR,KLAX,LFPG,14
Avion,11,2018,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,13,13,11.8,18.4,0,0.0,53.9,THT,KLAX,LFPG,20
Avion,11,2018,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,13,13,11.8,10.5,0,0.0,30.8,DAL,KLAX,LFPG,25
Avion,11,2018,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,30,30,27.3,39.5,0,0.0,50.0,NAX,KLAX,LFPG,22
Avion,12,2018,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,56,55,47.4,27.0,1,1.8,18.2,AFR,KLAX,LFPG,11
Avion,12,2018,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,17,17,14.7,32.4,0,0.0,70.6,THT,KLAX,LFPG,22
Avion,12,2018,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,13,13,11.2,8.1,0,0.0,23.1,DAL,KLAX,LFPG,11
Avion,12,2018,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,31,31,26.7,32.4,0,0.0,38.7,NAX,KLAX,LFPG,22
Avion,1,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,46,46,44.7,23.3,0,0.0,15.2,AFR,KLAX,LFPG,6
Avion,1,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,14,14,13.6,30.0,0,0.0,64.3,THT,KLAX,LFPG,26
Avion,1,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,13,13,12.6,6.7,0,0.0,15.4,DAL,KLAX,LFPG,5
Avion,1,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,30,30,29.1,40.0,0,0.0,40.0,NAX,KLAX,LFPG,19
Avion,2,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,44,44,51.2,40.0,0,0.0,13.6,AFR,KLAX,LFPG,5
Avion,2,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,8,8,9.3,6.7,0,0.0,12.5,THT,KLAX,LFPG,6
Avion,2,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,12,12,14.0,6.7,0,0.0,8.3,DAL,KLAX,LFPG,19
Avion,2,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,22,22,25.6,46.7,0,0.0,31.8,NAX,KLAX,LFPG,10
Avion,3,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,57,57,50.9,33.3,0,0.0,8.8,AFR,KLAX,LFPG,5
Avion,3,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,13,13,11.6,26.7,0,0.0,30.8,THT,KLAX,LFPG,9
Avion,3,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,14,14,12.5,6.7,0,0.0,7.1,DAL,KLAX,LFPG,18
Avion,3,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,29,28,25.0,33.3,1,3.5,17.9,NAX,KLAX,LFPG,7
Avion,4,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,62,62,48.1,28.1,0,0.0,14.5,AFR,KLAX,LFPG,7
Avion,4,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,21,21,16.3,12.5,0,0.0,19.1,THT,KLAX,LFPG,8
Avion,4,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,12,12,9.3,3.1,0,0.0,8.3,DAL,KLAX,LFPG,3
Avion,4,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,34,34,26.4,56.3,0,0.0,52.9,NAX,KLAX,LFPG,27
Avion,5,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,67,67,48.9,33.3,0,0.0,11.9,AFR,KLAX,LFPG,8
Avion,5,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,21,21,15.3,16.7,0,0.0,19.1,THT,KLAX,LFPG,5
Avion,5,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,14,14,10.2,8.3,0,0.0,14.3,DAL,KLAX,LFPG,7
Avion,5,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,35,35,25.6,41.7,0,0.0,28.6,NAX,KLAX,LFPG,12
Avion,6,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,67,65,40.9,23.0,2,3.0,21.5,AFR,KLAX,LFPG,10
Avion,6,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,26,26,16.4,4.9,0,0.0,11.5,THT,KLAX,LFPG,5
Avion,6,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,21,21,13.2,9.8,0,0.0,28.6,DAL,KLAX,LFPG,15
Avion,6,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,35,35,22.0,42.6,0,0.0,74.3,NAX,KLAX,LFPG,25
Avion,6,2019,International,LOS ANGELES,PARIS-CDG,XL AIRWAYS FRANCE,15,12,7.6,19.7,3,20.0,100.0,XLF,KLAX,LFPG,85
Avion,7,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,75,74,39.6,25.6,1,1.3,14.9,AFR,KLAX,LFPG,13
Avion,7,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,29,29,15.5,9.3,0,0.0,13.8,THT,KLAX,LFPG,8
Avion,7,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,31,31,16.6,9.3,0,0.0,12.9,DAL,KLAX,LFPG,7
Avion,7,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,35,35,18.7,27.9,0,0.0,34.3,NAX,KLAX,LFPG,20
Avion,7,2019,International,LOS ANGELES,PARIS-CDG,XL AIRWAYS FRANCE,21,18,9.6,27.9,3,14.3,66.7,XLF,KLAX,LFPG,24
Avion,8,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,76,76,40.2,34.5,0,0.0,13.2,AFR,KLAX,LFPG,9
Avion,8,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,30,30,15.9,3.5,0,0.0,3.3,THT,KLAX,LFPG,2
Avion,8,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,31,30,15.9,6.9,1,3.2,6.7,DAL,KLAX,LFPG,4
Avion,8,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,36,36,19.1,31.0,0,0.0,25.0,NAX,KLAX,LFPG,35
Avion,8,2019,International,LOS ANGELES,PARIS-CDG,XL AIRWAYS FRANCE,18,17,9.0,24.1,1,5.6,41.2,XLF,KLAX,LFPG,14
Avion,9,2019,International,LOS ANGELES,PARIS-CDG,AIR FRANCE,69,69,43.7,11.1,0,0.0,2.9,AFR,KLAX,LFPG,1
Avion,9,2019,International,LOS ANGELES,PARIS-CDG,AIR TAHITI NUI,22,22,13.9,5.6,0,0.0,4.6,THT,KLAX,LFPG,1
Avion,9,2019,International,LOS ANGELES,PARIS-CDG,DELTA AIR LINES,30,30,19.0,16.7,0,0.0,10.0,DAL,KLAX,LFPG,10
Avion,9,2019,International,LOS ANGELES,PARIS-CDG,NORWEGIAN,33,31,19.6,61.1,2,6.1,35.5,NAX,KLAX,LFPG,47
Avion,9,2019,International,LOS ANGELES,PARIS-CDG,XL AIRWAYS FRANCE,8,6,3.8,5.6,2,25.0,16.7,XLF,KLAX,LFPG,3
Avion,10,2018,International,LUXEMBOURG,PARIS-CDG,LUXAIR,97,97,100.0,100.0,0,0.0,10.31,LGL,ELLX,LFPG,7
Avion,11,2018,International,LUXEMBOURG,PARIS-CDG,LUXAIR,120,119,100.0,100.0,1,0.8,21.0,LGL,ELLX,LFPG,10
Avion,12,2018,International,LUXEMBOURG,PARIS-CDG,LUXAIR,120,120,100.0,100.0,0,0.0,28.3,LGL,ELLX,LFPG,11
Avion,1,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,123,123,100.0,100.0,0,0.0,22.0,LGL,ELLX,LFPG,10
Avion,2,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,112,112,100.0,100.0,0,0.0,14.3,LGL,ELLX,LFPG,8
Avion,3,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,124,124,100.0,100.0,0,0.0,23.4,LGL,ELLX,LFPG,9
Avion,4,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,120,120,100.0,100.0,0,0.0,14.2,LGL,ELLX,LFPG,7
Avion,5,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,124,124,100.0,100.0,0,0.0,11.3,LGL,ELLX,LFPG,5
Avion,6,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,120,120,100.0,100.0,0,0.0,25.8,LGL,ELLX,LFPG,10
Avion,7,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,124,124,100.0,100.0,0,0.0,19.4,LGL,ELLX,LFPG,10
Avion,8,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,124,124,100.0,100.0,0,0.0,7.3,LGL,ELLX,LFPG,5
Avion,9,2019,International,LUXEMBOURG,PARIS-CDG,LUXAIR,120,119,100.0,100.0,1,0.8,15.1,LGL,ELLX,LFPG,7
Avion,10,2018,Intérieur,LYON,BIARRITZ,HOP!,79,79,100.0,100.0,0,0.0,16.46,HOP,LFLL,LFBZ,11
Avion,11,2018,Intérieur,LYON,BIARRITZ,HOP!,71,71,100.0,100.0,0,0.0,14.1,HOP,LFLL,LFBZ,9
Avion,12,2018,Intérieur,LYON,BIARRITZ,HOP!,69,69,100.0,100.0,0,0.0,18.8,HOP,LFLL,LFBZ,11
Avion,1,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,66,66,100.0,100.0,0,0.0,13.6,HOP,LFLL,LFBZ,7
Avion,2,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,5,5,100.0,0.0,0,0.0,0.0,HOP,LFLL,LFBZ,4
Avion,3,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,73,73,100.0,100.0,0,0.0,12.3,HOP,LFLL,LFBZ,21
Avion,4,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,76,76,100.0,100.0,0,0.0,7.9,HOP,LFLL,LFBZ,5
Avion,5,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,71,71,100.0,100.0,0,0.0,5.6,HOP,LFLL,LFBZ,5
Avion,6,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,72,72,93.5,100.0,0,0.0,9.7,HOP,LFLL,LFBZ,11
Avion,6,2019,Intérieur,LYON,BIARRITZ,EASYJET,5,5,6.5,0.0,0,0.0,0.0,EZY,LFLL,LFBZ,1
Avion,7,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,75,75,77.3,90.9,0,0.0,26.7,HOP,LFLL,LFBZ,13
Avion,7,2019,Intérieur,LYON,BIARRITZ,EASYJET,22,22,22.7,9.1,0,0.0,9.1,EZY,LFLL,LFBZ,6
Avion,8,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE HOP!,43,43,70.5,66.7,0,0.0,4.7,HOP,LFLL,LFBZ,4
Avion,8,2019,Intérieur,LYON,BIARRITZ,EASYJET,18,18,29.5,33.3,0,0.0,5.6,EZY,LFLL,LFBZ,2
Avion,9,2019,Intérieur,LYON,BIARRITZ,AIR FRANCE,75,75,100.0,100.0,0,0.0,12.0,AFR,LFLL,LFBZ,7
Avion,10,2018,Intérieur,LYON,BORDEAUX,EASYJET R-U,88,88,36.36,43.59,0,0.0,19.32,EZY,LFLL,LFBD,7
Avion,10,2018,Intérieur,LYON,BORDEAUX,HOP!,154,154,63.64,56.41,0,0.0,14.29,HOP,LFLL,LFBD,7
Avion,11,2018,Intérieur,LYON,BORDEAUX,EASYJET R-U,78,78,35.3,33.3,0,0.0,9.0,EZY,LFLL,LFBD,3
Avion,11,2018,Intérieur,LYON,BORDEAUX,HOP!,143,143,64.7,66.7,0,0.0,9.8,HOP,LFLL,LFBD,5
Avion,12,2018,Intérieur,LYON,BORDEAUX,EASYJET R-U,78,78,38.1,40.5,0,0.0,19.2,EZY,LFLL,LFBD,13
Avion,12,2018,Intérieur,LYON,BORDEAUX,HOP!,129,127,62.0,59.5,2,1.6,17.3,HOP,LFLL,LFBD,9
Avion,1,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,127,127,61.4,70.4,0,0.0,15.0,HOP,LFLL,LFBD,8
Avion,1,2019,Intérieur,LYON,BORDEAUX,EASYJET R-U,80,80,38.7,29.6,0,0.0,10.0,EZY,LFLL,LFBD,7
Avion,2,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,131,130,64.4,57.1,1,0.8,6.2,HOP,LFLL,LFBD,3
Avion,2,2019,Intérieur,LYON,BORDEAUX,EASYJET R-U,72,72,35.6,42.9,0,0.0,8.3,EZY,LFLL,LFBD,6
Avion,3,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,152,152,65.8,62.1,0,0.0,11.8,HOP,LFLL,LFBD,6
Avion,3,2019,Intérieur,LYON,BORDEAUX,EASYJET R-U,79,79,34.2,37.9,0,0.0,13.9,EZY,LFLL,LFBD,6
Avion,4,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,133,132,58.4,53.9,1,0.8,21.2,HOP,LFLL,LFBD,9
Avion,4,2019,Intérieur,LYON,BORDEAUX,EASYJET R-U,94,94,41.6,46.2,0,0.0,25.5,EZY,LFLL,LFBD,12
Avion,5,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,133,129,57.3,58.1,4,3.0,14.0,HOP,LFLL,LFBD,7
Avion,5,2019,Intérieur,LYON,BORDEAUX,EASYJET R-U,99,96,42.7,41.9,3,3.0,13.5,EZY,LFLL,LFBD,9
Avion,6,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,139,138,61.6,53.5,1,0.7,16.7,HOP,LFLL,LFBD,11
Avion,6,2019,Intérieur,LYON,BORDEAUX,EASYJET,86,86,38.4,46.5,0,0.0,23.3,EZY,LFLL,LFBD,18
Avion,7,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,140,140,69.3,83.9,0,0.0,18.6,HOP,LFLL,LFBD,10
Avion,7,2019,Intérieur,LYON,BORDEAUX,EASYJET,62,62,30.7,16.1,0,0.0,8.1,EZY,LFLL,LFBD,8
Avion,8,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE HOP!,71,71,53.4,53.3,0,0.0,11.3,HOP,LFLL,LFBD,5
Avion,8,2019,Intérieur,LYON,BORDEAUX,EASYJET,62,62,46.6,46.7,0,0.0,11.3,EZY,LFLL,LFBD,8
Avion,9,2019,Intérieur,LYON,BORDEAUX,AIR FRANCE,138,136,58.6,65.6,2,1.5,15.4,AFR,LFLL,LFBD,8
Avion,9,2019,Intérieur,LYON,BORDEAUX,EASYJET,97,96,41.4,34.4,1,1.0,11.5,EZY,LFLL,LFBD,6
Avion,10,2018,Intérieur,LYON,BREST,EASYJET R-U,17,17,18.48,25.0,0,0.0,17.65,EZY,LFLL,LFRB,7
Avion,10,2018,Intérieur,LYON,BREST,HOP!,75,75,81.52,75.0,0,0.0,12.0,HOP,LFLL,LFRB,8
Avion,11,2018,Intérieur,LYON,BREST,EASYJET R-U,17,17,18.9,0.0,0,0.0,0.0,EZY,LFLL,LFRB,1
Avion,11,2018,Intérieur,LYON,BREST,HOP!,73,73,81.1,100.0,0,0.0,15.1,HOP,LFLL,LFRB,7
Avion,12,2018,Intérieur,LYON,BREST,EASYJET R-U,24,24,26.1,12.5,0,0.0,8.3,EZY,LFLL,LFRB,4
Avion,12,2018,Intérieur,LYON,BREST,HOP!,68,68,73.9,87.5,0,0.0,20.6,HOP,LFLL,LFRB,10
Avion,1,2019,Intérieur,LYON,BREST,AIR FRANCE HOP!,70,70,82.4,87.5,0,0.0,10.0,HOP,LFLL,LFRB,5
Avion,1,2019,Intérieur,LYON,BREST,EASYJET R-U,15,15,17.7,12.5,0,0.0,6.7,EZY,LFLL,LFRB,17
Avion,2,2019,Intérieur,LYON,BREST,AIR FRANCE HOP!,68,68,78.2,33.3,0,0.0,2.9,HOP,LFLL,LFRB,2
Avion,2,2019,Intérieur,LYON,BREST,EASYJET R-U,19,19,21.8,66.7,0,0.0,21.1,EZY,LFLL,LFRB,15
Avion,3,2019,Intérieur,LYON,BREST,AIR FRANCE HOP!,78,78,77.2,80.0,0,0.0,5.1,HOP,LFLL,LFRB,7
Avion,3,2019,Intérieur,LYON,BREST,EASYJET R-U,23,23,22.8,20.0,0,0.0,4.4,EZY,LFLL,LFRB,3
